Date,Name,Goal
19380604,André Abegglen (Switzerland),1
19380604,Georges Aeby (Switzerland),0
19380604,Lauro Amadò (Switzerland),0
19380604,Alfred Bickel (Switzerland),0
19380604,Willy Huber (Switzerland),0
19380604,August Lehmann (Switzerland),0
19380604,Ernst Lörtscher (Switzerland),0
19380604,Severino Minelli (Switzerland),0
19380604,Hermann Springer (Switzerland),0
19380604,Sirio Vernati (Switzerland),0
19380604,Eugen Walaschek (Switzerland),0
19380604,Josef Gauchel (Germany),1
19380604,Rudolf Gellesch (Germany),0
19380604,Wilhelm Hahnemann (Germany),0
19380604,Paul Janes (Germany),0
19380604,Albin Kitzinger (Germany),0
19380604,Andreas Kupfer (Germany),0
19380604,Ernst Lehner (Germany),0
19380604,Hans Mock (Germany),0
19380604,Hans Pesser (Germany),0
19380604,Rudolf Raftl (Germany),0
19380604,Willibald Schmaus (Germany),0
19380605,Afonsinho (Brazil),0
19380605,Domingos da Guia (Brazil),0
19380605,Leônidas (Brazil),3
19380605,José dos Santos Lopes (Brazil),0
19380605,Algisto Lorenzato (Brazil),0
19380605,Arthur Machado (Brazil),0
19380605,Hércules de Miranda (Brazil),0
19380605,Romeu Pellicciari (Brazil),1
19380605,José Perácio (Brazil),2
19380605,Zezé Procópio (Brazil),0
19380605,Martim Mércio da Silveira (Brazil),0
19380605,Ewald Dytko (Poland),0
19380605,Antoni Gałecki (Poland),0
19380605,Wilhelm Góra (Poland),0
19380605,Edward Madejski (Poland),0
19380605,Erwin Nyc (Poland),0
19380605,Ryszard Piec (Poland),0
19380605,Leonard Piontek (Poland),0
19380605,Friedrich Scherfke (Poland),1
19380605,Władysław Szczepaniak (Poland),0
19380605,Ernst Wilimowski (Poland),4
19380605,Gerard Wodarz (Poland),0
19380605,José Antonio Rodríguez (Cuba),0
19380605,Joaquín Arias (Cuba),0
19380605,Jacinto Barquín (Cuba),0
19380605,Pedro Berges (Cuba),0
19380605,Benito Carvajales (Cuba),0
19380605,Manuel Chorens (Cuba),0
19380605,Tomás Fernández (Cuba),0
19380605,José Magriñá (Cuba),1
19380605,Héctor Socorro (Cuba),2
19380605,Mario Sosa (Cuba),0
19380605,Juan Tuñas (Cuba),0
19380605,Iuliu Barátky (Romania),1
19380605,Silviu Bindea (Romania),1
19380605,Iuliu Bodola (Romania),0
19380605,Rudolf Bürger (Romania),0
19380605,Vasile Chiroiu (Romania),0
19380605,Vintilă Cossini (Romania),0
19380605,Ștefan Dobay (Romania),1
19380605,Nicolae Kovács (Romania),0
19380605,Dumitru Pavlovici (Romania),0
19380605,László Raffinsky (Romania),0
19380605,Gheorghe Rășinaru (Romania),0
19380605,Jaroslav Bouček (Czechoslovakia),0
19380605,Jaroslav Burgr (Czechoslovakia),0
19380605,Ferdinand Daučík (Czechoslovakia),0
19380605,Vlastimil Kopecký (Czechoslovakia),0
19380605,Josef Košťálek (Czechoslovakia),1
19380605,Oldřich Nejedlý (Czechoslovakia),1
19380605,František Plánička (Czechoslovakia),0
19380605,Jan Říha (Czechoslovakia),0
19380605,Oldřich Rulc (Czechoslovakia),0
19380605,Ladislav Šimůnek (Czechoslovakia),0
19380605,Josef Zeman (Czechoslovakia),1
19380605,Wim Anderiesen (Netherlands),0
19380605,Bertus Caldenhove (Netherlands),0
19380605,Frans van der Veen (Netherlands),0
19380605,Bertus de Harder (Netherlands),0
19380605,Puck van Heel (Netherlands),0
19380605,Adri van Male (Netherlands),0
19380605,Bas Paauwe (Netherlands),0
19380605,Kick Smit (Netherlands),0
19380605,Leen Vente (Netherlands),0
19380605,Mauk Weber (Netherlands),0
19380605,Frank Wels (Netherlands),0
19380605,Alfred Aston (France),0
19380605,Jean Bastien (France),0
19380605,Hector Cazenave (France),0
19380605,Edmond Delfour (France),0
19380605,Laurent Di Lorto (France),0
19380605,Raoul Diagne (France),0
19380605,Oscar Heisserer (France),0
19380605,Auguste Jordan (France),0
19380605,Étienne Mattler (France),0
19380605,Jean Nicolas (France),2
19380605,Émile Veinante (France),1
19380605,Arnold Badjou (Belgium),0
19380605,Raymond Braine (Belgium),0
19380605,Fernand Buyle (Belgium),0
19380605,Alfons De Winter (Belgium),0
19380605,Henri Isemborghs (Belgium),1
19380605,Robert Paverick (Belgium),0
19380605,Corneel Seys (Belgium),0
19380605,Émile Stijnen (Belgium),0
19380605,John Van Alphen (Belgium),0
19380605,Charles Vanden Wouwer (Belgium),0
19380605,Bernard Voorhoof (Belgium),0
19380605,István Balogh (Hungary),0
19380605,Sándor Bíró (Hungary),0
19380605,József Háda (Hungary),0
19380605,Vilmos Kohut (Hungary),1
19380605,Lajos Korányi (Hungary),0
19380605,Gyula Lázár (Hungary),0
19380605,György Sárosi (Hungary),2
19380605,Ferenc Sas (Hungary),0
19380605,Géza Toldi (Hungary),1
19380605,József Turay (Hungary),0
19380605,Gyula Zsengellér (Hungary),2
19380605,"Isaak ""Tjaak"" Pattiwael (Dutch East Indies)",0
19380605,Frans Alfred Meeng (Dutch East Indies),0
19380605,Sutan Anwar (Dutch East Indies),0
19380605,M.J. Hans Taihuttu (Dutch East Indies),0
19380605,Mo Heng Tan (Dutch East Indies),0
19380605,The Hong Djien (Dutch East Indies),0
19380605,Jack Kolle (Dutch East Indies),0
19380605,Frans G. Hu Kon (Dutch East Indies),0
19380605,Achmad Nawir (Dutch East Indies),0
19380605,Suvarte Soedarmadji (Dutch East Indies),0
19380605,Herman Zomers (Dutch East Indies),0
19380605,Michele Andreolo (Italy),0
19380605,Giovanni Ferrari (Italy),0
19380605,Pietro Ferraris (Italy),1
19380605,Ugo Locatelli (Italy),0
19380605,Giuseppe Meazza (Italy),0
19380605,Eraldo Monzeglio (Italy),0
19380605,Aldo Olivieri (Italy),0
19380605,Pietro Pasinati (Italy),0
19380605,Silvio Piola (Italy),1
19380605,Pietro Rava (Italy),0
19380605,Pietro Serantoni (Italy),0
19380605,Arne Brustad (Norway),1
19380605,Knut Brynildsen (Norway),0
19380605,Nils Eriksen (Norway),0
19380605,Odd Frantzen (Norway),0
19380605,Kristian Henriksen (Norway),0
19380605,Rolf Holmberg (Norway),0
19380605,Øivind Holmsen (Norway),0
19380605,Magnar Isaksen (Norway),0
19380605,Rolf Johannessen (Norway),0
19380605,Henry Johansen (Norway),0
19380605,Reidar Kvammen (Norway),0
19380609,José Antonio Rodríguez (Cuba),0
19380609,Joaquín Arias (Cuba),0
19380609,Juan Ayra (Cuba),0
19380609,Jacinto Barquín (Cuba),0
19380609,Pedro Berges (Cuba),0
19380609,Manuel Chorens (Cuba),0
19380609,Tomás Fernández (Cuba),1
19380609,José Magriñá (Cuba),0
19380609,Héctor Socorro (Cuba),1
19380609,Mario Sosa (Cuba),0
19380609,Juan Tuñas (Cuba),0
19380609,Iuliu Barátky (Romania),0
19380609,Andrei Bărbulescu (Romania),0
19380609,Iuliu Bodola (Romania),0
19380609,Ion Bogdan (Romania),0
19380609,Rudolf Bürger (Romania),0
19380609,Ștefan Dobay (Romania),1
19380609,Iacob Felecan (Romania),0
19380609,Ioachim Moldoveanu (Romania),0
19380609,László Raffinsky (Romania),0
19380609,Gheorghe Rășinaru (Romania),0
19380609,Robert Sadowski (Romania),0
19380609,André Abegglen (Switzerland),2
19380609,Georges Aeby (Switzerland),0
19380609,Lauro Amadò (Switzerland),0
19380609,Alfred Bickel (Switzerland),1
19380609,Willy Huber (Switzerland),0
19380609,August Lehmann (Switzerland),0
19380609,Ernst Lörtscher (Switzerland),0
19380609,Severino Minelli (Switzerland),0
19380609,Hermann Springer (Switzerland),0
19380609,Sirio Vernati (Switzerland),0
19380609,Eugen Walaschek (Switzerland),1
19380609,Ludwig Goldbrunner (Germany),0
19380609,Wilhelm Hahnemann (Germany),1
19380609,Paul Janes (Germany),0
19380609,Andreas Kupfer (Germany),0
19380609,Ernst Lehner (Germany),0
19380609,Leopold Neumer (Germany),0
19380609,Rudolf Raftl (Germany),0
19380609,Stefan Skoumal (Germany),0
19380609,Jakob Streitle (Germany),0
19380609,Josef Stroh (Germany),0
19380609,Fritz Szepan (Germany),0
19380612,Afonsinho (Brazil),0
19380612,Domingos da Guia (Brazil),0
19380612,Leônidas (Brazil),1
19380612,José dos Santos Lopes (Brazil),0
19380612,Arthur Machado (Brazil),0
19380612,Hércules de Miranda (Brazil),0
19380612,Romeu Pellicciari (Brazil),0
19380612,José Perácio (Brazil),0
19380612,Zezé Procópio (Brazil),0
19380612,Martim Mércio da Silveira (Brazil),0
19380612,Walter de Souza Goulart (Brazil),0
19380612,Jaroslav Bouček (Czechoslovakia),0
19380612,Jaroslav Burgr (Czechoslovakia),0
19380612,Ferdinand Daučík (Czechoslovakia),0
19380612,Vlastimil Kopecký (Czechoslovakia),0
19380612,Josef Košťálek (Czechoslovakia),0
19380612,Josef Ludl (Czechoslovakia),0
19380612,Oldřich Nejedlý (Czechoslovakia),1
19380612,František Plánička (Czechoslovakia),0
19380612,Antonín Puč (Czechoslovakia),0
19380612,Jan Říha (Czechoslovakia),0
19380612,Ladislav Šimůnek (Czechoslovakia),0
19380612,Sándor Bíró (Hungary),0
19380612,Vilmos Kohut (Hungary),0
19380612,Lajos Korányi (Hungary),0
19380612,Gyula Lázár (Hungary),0
19380612,György Sárosi (Hungary),1
19380612,Ferenc Sas (Hungary),0
19380612,Antal Szabó (Hungary),0
19380612,Antal Szalay (Hungary),0
19380612,József Turay (Hungary),0
19380612,Jenő Vincze (Hungary),0
19380612,Gyula Zsengellér (Hungary),1
19380612,André Abegglen (Switzerland),0
19380612,Lauro Amadò (Switzerland),0
19380612,Alfred Bickel (Switzerland),0
19380612,Tullio Grassi (Switzerland),0
19380612,Willy Huber (Switzerland),0
19380612,August Lehmann (Switzerland),0
19380612,Ernst Lörtscher (Switzerland),0
19380612,Hermann Springer (Switzerland),0
19380612,Adolf Stelzer (Switzerland),0
19380612,Sirio Vernati (Switzerland),0
19380612,Eugen Walaschek (Switzerland),0
19380612,Michele Andreolo (Italy),0
19380612,Amedeo Biavati (Italy),0
19380612,Gino Colaussi (Italy),1
19380612,Giovanni Ferrari (Italy),0
19380612,Alfredo Foni (Italy),0
19380612,Ugo Locatelli (Italy),0
19380612,Giuseppe Meazza (Italy),0
19380612,Aldo Olivieri (Italy),0
19380612,Silvio Piola (Italy),2
19380612,Pietro Rava (Italy),0
19380612,Pietro Serantoni (Italy),0
19380612,Alfred Aston (France),0
19380612,Jean Bastien (France),0
19380612,Hector Cazenave (France),0
19380612,Edmond Delfour (France),0
19380612,Laurent Di Lorto (France),0
19380612,Raoul Diagne (France),0
19380612,Oscar Heisserer (France),1
19380612,Auguste Jordan (France),0
19380612,Étienne Mattler (France),0
19380612,Jean Nicolas (France),0
19380612,Émile Veinante (France),0
19380612,Henock Abrahamsson (Sweden),0
19380612,Erik Almgren (Sweden),0
19380612,Harry Andersson (Sweden),3
19380612,Ivar Eriksson (Sweden),0
19380612,Sven Jacobsson (Sweden),0
19380612,Sven Jonasson (Sweden),0
19380612,Olle Källgren (Sweden),0
19380612,Tore Keller (Sweden),1
19380612,Arne Nyberg (Sweden),1
19380612,Kurt Svanström (Sweden),0
19380612,Gustav Wetterström (Sweden),3
19380612,Juan Alonzo (Cuba),0
19380612,José Antonio Rodríguez (Cuba),0
19380612,Joaquín Arias (Cuba),0
19380612,Jacinto Barquín (Cuba),0
19380612,Pedro Berges (Cuba),0
19380612,Benito Carvajales (Cuba),0
19380612,Manuel Chorens (Cuba),0
19380612,Tomás Fernández (Cuba),0
19380612,Pedro Ferrer (Cuba),0
19380612,Héctor Socorro (Cuba),0
19380612,Juan Tuñas (Cuba),0
19380614,Argemiro (Brazil),0
19380614,José Augusto Brandão (Brazil),0
19380614,Rodolpho Barteczko (Brazil),0
19380614,Hermínio de Brito (Brazil),0
19380614,Jaú (Brazil),0
19380614,Leônidas (Brazil),1
19380614,Álvaro Lopes Cançado (Brazil),0
19380614,Luís Mesquita de Oliveira (Brazil),0
19380614,Roberto (Brazil),1
19380614,Walter de Souza Goulart (Brazil),0
19380614,Tim (Brazil),0
19380614,Jaroslav Bouček (Czechoslovakia),0
19380614,Jaroslav Burgr (Czechoslovakia),0
19380614,Karel Burkert (Czechoslovakia),0
19380614,Ferdinand Daučík (Czechoslovakia),0
19380614,Václav Horák (Czechoslovakia),0
19380614,Vlastimil Kopecký (Czechoslovakia),1
19380614,Josef Košťálek (Czechoslovakia),0
19380614,Arnošt Kreuz (Czechoslovakia),0
19380614,Josef Ludl (Czechoslovakia),0
19380614,Oldřich Rulc (Czechoslovakia),0
19380614,Karel Senecký (Czechoslovakia),0
19380616,Sándor Bíró (Hungary),0
19380616,Lajos Korányi (Hungary),0
19380616,Gyula Lázár (Hungary),0
19380616,György Sárosi (Hungary),1
19380616,Ferenc Sas (Hungary),0
19380616,Antal Szabó (Hungary),0
19380616,Antal Szalay (Hungary),0
19380616,Pál Titkos (Hungary),1
19380616,Géza Toldi (Hungary),0
19380616,József Turay (Hungary),0
19380616,Gyula Zsengellér (Hungary),2
19380616,Henock Abrahamsson (Sweden),0
19380616,Erik Almgren (Sweden),0
19380616,Harry Andersson (Sweden),0
19380616,Ivar Eriksson (Sweden),0
19380616,Sven Jacobsson (Sweden),0
19380616,Sven Jonasson (Sweden),0
19380616,Olle Källgren (Sweden),0
19380616,Tore Keller (Sweden),0
19380616,Arne Nyberg (Sweden),1
19380616,Kurt Svanström (Sweden),0
19380616,Gustav Wetterström (Sweden),0
19380616,Michele Andreolo (Italy),0
19380616,Amedeo Biavati (Italy),0
19380616,Gino Colaussi (Italy),1
19380616,Giovanni Ferrari (Italy),0
19380616,Alfredo Foni (Italy),0
19380616,Ugo Locatelli (Italy),0
19380616,Giuseppe Meazza (Italy),1
19380616,Aldo Olivieri (Italy),0
19380616,Silvio Piola (Italy),0
19380616,Pietro Rava (Italy),0
19380616,Pietro Serantoni (Italy),0
19380616,Afonsinho (Brazil),0
19380616,Rodolpho Barteczko (Brazil),0
19380616,Domingos da Guia (Brazil),0
19380616,José dos Santos Lopes (Brazil),0
19380616,Arthur Machado (Brazil),0
19380616,Luís Mesquita de Oliveira (Brazil),0
19380616,Romeu Pellicciari (Brazil),1
19380616,José Perácio (Brazil),0
19380616,Zezé Procópio (Brazil),0
19380616,Martim Mércio da Silveira (Brazil),0
19380616,Walter de Souza Goulart (Brazil),0
19380619,Afonsinho (Brazil),0
19380619,José Augusto Brandão (Brazil),0
19380619,Rodolpho Barteczko (Brazil),0
19380619,Domingos da Guia (Brazil),0
19380619,Leônidas (Brazil),2
19380619,Algisto Lorenzato (Brazil),0
19380619,Arthur Machado (Brazil),0
19380619,Romeu Pellicciari (Brazil),1
19380619,José Perácio (Brazil),1
19380619,Zezé Procópio (Brazil),0
19380619,Roberto (Brazil),0
19380619,Henock Abrahamsson (Sweden),0
19380619,Erik Almgren (Sweden),0
19380619,Åke Andersson (Sweden),0
19380619,Harry Andersson (Sweden),0
19380619,Ivar Eriksson (Sweden),0
19380619,Sven Jonasson (Sweden),1
19380619,Arne Linderholm (Sweden),0
19380619,Erik Nilsson (Sweden),0
19380619,Arne Nyberg (Sweden),1
19380619,Erik Persson (Sweden),0
19380619,Kurt Svanström (Sweden),0
19380619,Michele Andreolo (Italy),0
19380619,Amedeo Biavati (Italy),0
19380619,Gino Colaussi (Italy),2
19380619,Giovanni Ferrari (Italy),0
19380619,Alfredo Foni (Italy),0
19380619,Ugo Locatelli (Italy),0
19380619,Giuseppe Meazza (Italy),0
19380619,Aldo Olivieri (Italy),0
19380619,Silvio Piola (Italy),2
19380619,Pietro Rava (Italy),0
19380619,Pietro Serantoni (Italy),0
19380619,Sándor Bíró (Hungary),0
19380619,Gyula Lázár (Hungary),0
19380619,Gyula Polgár (Hungary),0
19380619,György Sárosi (Hungary),1
19380619,Ferenc Sas (Hungary),0
19380619,Antal Szabó (Hungary),0
19380619,Antal Szalay (Hungary),0
19380619,György Szűcs (Hungary),0
19380619,Pál Titkos (Hungary),1
19380619,Jenő Vincze (Hungary),0
19380619,Gyula Zsengellér (Hungary),0
